COD_RIP,COD_REG,COD_PROV,COD_CM,COD_UTS,PRO_COM,PRO_COM_T,COMUNE,COMUNE_A,CC_UTS,DEN_PROV,DEN_CM,DEN_UTS,SIGLA,TIPO_UTS,DEN_REG,DEN_RIP
1,3,16,0,16,16110,016110,Gaverina Terme,,0,Bergamo,-,Bergamo,BG,Provincia,Lombardia,Nord-Ovest
1,3,16,0,16,16111,016111,Gazzaniga,,0,Bergamo,-,Bergamo,BG,Provincia,Lombardia,Nord-Ovest
1,3,16,0,16,16113,016113,Ghisalba,,0,Bergamo,-,Bergamo,BG,Provincia,Lombardia,Nord-Ovest
1,3,16,0,16,16114,016114,Gorlago,,0,Bergamo,-,Bergamo,BG,Provincia,Lombardia,Nord-Ovest
1,3,16,0,16,16115,016115,Gorle,,0,Bergamo,-,Bergamo,BG,Provincia,Lombardia,Nord-Ovest
1,3,16,0,16,16116,016116,Gorno,,0,Bergamo,-,Bergamo,BG,Provincia,Lombardia,Nord-Ovest
1,3,16,0,16,16117,016117,Grassobbio,,0,Bergamo,-,Bergamo,BG,Provincia,Lombardia,Nord-Ovest
1,3,16,0,16,16118,016118,Gromo,,0,Bergamo,-,Bergamo,BG,Provincia,Lombardia,Nord-Ovest
1,3,16,0,16,16119,016119,Grone,,0,Bergamo,-,Bergamo,BG,Provincia,Lombardia,Nord-Ovest
1,3,16,0,16,16120,016120,Grumello del Monte,,0,Bergamo,-,Bergamo,BG,Provincia,Lombardia,Nord-Ovest
1,3,16,0,16,16121,016121,Isola di Fondra,,0,Bergamo,-,Bergamo,BG,Provincia,Lombardia,Nord-Ovest
1,3,16,0,16,16122,016122,Isso,,0,Bergamo,-,Bergamo,BG,Provincia,Lombardia,Nord-Ovest
1,3,16,0,16,16123,016123,Lallio,,0,Bergamo,-,Bergamo,BG,Provincia,Lombardia,Nord-Ovest
1,3,16,0,16,16124,016124,Leffe,,0,Bergamo,-,Bergamo,BG,Provincia,Lombardia,Nord-Ovest
1,3,16,0,16,16125,016125,Lenna,,0,Bergamo,-,Bergamo,BG,Provincia,Lombardia,Nord-Ovest
1,3,16,0,16,16163,016163,Piario,,0,Bergamo,-,Bergamo,BG,Provincia,Lombardia,Nord-Ovest
1,3,16,0,16,16164,016164,Piazza Brembana,,0,Bergamo,-,Bergamo,BG,Provincia,Lombardia,Nord-Ovest
1,3,16,0,16,16165,016165,Piazzatorre,,0,Bergamo,-,Bergamo,BG,Provincia,Lombardia,Nord-Ovest
1,3,16,0,16,16166,016166,Piazzolo,,0,Bergamo,-,Bergamo,BG,Provincia,Lombardia,Nord-Ovest
1,3,16,0,16,16167,016167,Pognano,,0,Bergamo,-,Bergamo,BG,Provincia,Lombardia,Nord-Ovest
1,3,16,0,16,16168,016168,Ponte Nossa,,0,Bergamo,-,Bergamo,BG,Provincia,Lombardia,Nord-Ovest
1,3,16,0,16,16169,016169,Ponteranica,,0,Bergamo,-,Bergamo,BG,Provincia,Lombardia,Nord-Ovest
1,3,16,0,16,16170,016170,Ponte San Pietro,,0,Bergamo,-,Bergamo,BG,Provincia,Lombardia,Nord-Ovest
1,3,16,0,16,16171,016171,Pontida,,0,Bergamo,-,Bergamo,BG,Provincia,Lombardia,Nord-Ovest
1,3,16,0,16,16172,016172,Pontirolo Nuovo,,0,Bergamo,-,Bergamo,BG,Provincia,Lombardia,Nord-Ovest
1,3,16,0,16,16173,016173,Pradalunga,,0,Bergamo,-,Bergamo,BG,Provincia,Lombardia,Nord-Ovest
1,3,16,0,16,16174,016174,Predore,,0,Bergamo,-,Bergamo,BG,Provincia,Lombardia,Nord-Ovest
1,3,16,0,16,16175,016175,Premolo,,0,Bergamo,-,Bergamo,BG,Provincia,Lombardia,Nord-Ovest
1,3,16,0,16,16176,016176,Presezzo,,0,Bergamo,-,Bergamo,BG,Provincia,Lombardia,Nord-Ovest
1,3,16,0,16,16177,016177,Pumenengo,,0,Bergamo,-,Bergamo,BG,Provincia,Lombardia,Nord-Ovest
1,3,16,0,16,16178,016178,Ranica,,0,Bergamo,-,Bergamo,BG,Provincia,Lombardia,Nord-Ovest
1,3,16,0,16,16179,016179,Ranzanico,,0,Bergamo,-,Bergamo,BG,Provincia,Lombardia,Nord-Ovest
1,3,16,0,16,16180,016180,Riva di Solto,,0,Bergamo,-,Bergamo,BG,Provincia,Lombardia,Nord-Ovest
1,3,16,0,16,16182,016182,Rogno,,0,Bergamo,-,Bergamo,BG,Provincia,Lombardia,Nord-Ovest
1,3,16,0,16,16183,016183,Romano di Lombardia,,0,Bergamo,-,Bergamo,BG,Provincia,Lombardia,Nord-Ovest
1,3,16,0,16,16184,016184,Roncobello,,0,Bergamo,-,Bergamo,BG,Provincia,Lombardia,Nord-Ovest
1,3,16,0,16,16185,016185,Roncola,,0,Bergamo,-,Bergamo,BG,Provincia,Lombardia,Nord-Ovest
1,3,16,0,16,16186,016186,Rota d'Imagna,,0,Bergamo,-,Bergamo,BG,Provincia,Lombardia,Nord-Ovest
1,3,16,0,16,16187,016187,Rovetta,,0,Bergamo,-,Bergamo,BG,Provincia,Lombardia,Nord-Ovest
1,3,16,0,16,16188,016188,San Giovanni Bianco,,0,Bergamo,-,Bergamo,BG,Provincia,Lombardia,Nord-Ovest
1,3,16,0,16,16189,016189,San Paolo d'Argon,,0,Bergamo,-,Bergamo,BG,Provincia,Lombardia,Nord-Ovest
1,3,16,0,16,16190,016190,San Pellegrino Terme,,0,Bergamo,-,Bergamo,BG,Provincia,Lombardia,Nord-Ovest
1,3,16,0,16,16191,016191,Santa Brigida,,0,Bergamo,-,Bergamo,BG,Provincia,Lombardia,Nord-Ovest
1,3,16,0,16,16193,016193,Sarnico,,0,Bergamo,-,Bergamo,BG,Provincia,Lombardia,Nord-Ovest
1,3,16,0,16,16194,016194,Scanzorosciate,,0,Bergamo,-,Bergamo,BG,Provincia,Lombardia,Nord-Ovest
1,3,16,0,16,16195,016195,Schilpario,,0,Bergamo,-,Bergamo,BG,Provincia,Lombardia,Nord-Ovest
1,3,16,0,16,16196,016196,Sedrina,,0,Bergamo,-,Bergamo,BG,Provincia,Lombardia,Nord-Ovest
1,3,16,0,16,16197,016197,Selvino,,0,Bergamo,-,Bergamo,BG,Provincia,Lombardia,Nord-Ovest
1,3,16,0,16,16198,016198,Seriate,,0,Bergamo,-,Bergamo,BG,Provincia,Lombardia,Nord-Ovest
1,3,16,0,16,16199,016199,Serina,,0,Bergamo,-,Bergamo,BG,Provincia,Lombardia,Nord-Ovest
1,3,16,0,16,16200,016200,Solto Collina,,0,Bergamo,-,Bergamo,BG,Provincia,Lombardia,Nord-Ovest
1,3,16,0,16,16201,016201,Songavazzo,,0,Bergamo,-,Bergamo,BG,Provincia,Lombardia,Nord-Ovest
1,3,16,0,16,16202,016202,Sorisole,,0,Bergamo,-,Bergamo,BG,Provincia,Lombardia,Nord-Ovest
1,3,12,0,12,12075,012075,Gerenzano,,0,Varese,-,Varese,VA,Provincia,Lombardia,Nord-Ovest
1,3,12,0,12,12076,012076,Germignaga,,0,Varese,-,Varese,VA,Provincia,Lombardia,Nord-Ovest
1,3,12,0,12,12077,012077,Golasecca,,0,Varese,-,Varese,VA,Provincia,Lombardia,Nord-Ovest
1,3,12,0,12,12078,012078,Gorla Maggiore,,0,Varese,-,Varese,VA,Provincia,Lombardia,Nord-Ovest
1,3,12,0,12,12079,012079,Gorla Minore,,0,Varese,-,Varese,VA,Provincia,Lombardia,Nord-Ovest
1,3,12,0,12,12080,012080,Gornate Olona,,0,Varese,-,Varese,VA,Provincia,Lombardia,Nord-Ovest
1,3,12,0,12,12081,012081,Grantola,,0,Varese,-,Varese,VA,Provincia,Lombardia,Nord-Ovest
1,3,12,0,12,12082,012082,Inarzo,,0,Varese,-,Varese,VA,Provincia,Lombardia,Nord-Ovest
1,3,12,0,12,12083,012083,Induno Olona,,0,Varese,-,Varese,VA,Provincia,Lombardia,Nord-Ovest
1,3,12,0,12,12084,012084,Ispra,,0,Varese,-,Varese,VA,Provincia,Lombardia,Nord-Ovest
1,3,12,0,12,12085,012085,Jerago con Orago,,0,Varese,-,Varese,VA,Provincia,Lombardia,Nord-Ovest
1,3,12,0,12,12086,012086,Lavena Ponte Tresa,,0,Varese,-,Varese,VA,Provincia,Lombardia,Nord-Ovest
1,3,12,0,12,12087,012087,Laveno-Mombello,,0,Varese,-,Varese,VA,Provincia,Lombardia,Nord-Ovest
1,3,12,0,12,12088,012088,Leggiuno,,0,Varese,-,Varese,VA,Provincia,Lombardia,Nord-Ovest
1,3,12,0,12,12089,012089,Lonate Ceppino,,0,Varese,-,Varese,VA,Provincia,Lombardia,Nord-Ovest
1,3,12,0,12,12090,012090,Lonate Pozzolo,,0,Varese,-,Varese,VA,Provincia,Lombardia,Nord-Ovest
1,3,12,0,12,12091,012091,Lozza,,0,Varese,-,Varese,VA,Provincia,Lombardia,Nord-Ovest
1,3,12,0,12,12092,012092,Luino,,0,Varese,-,Varese,VA,Provincia,Lombardia,Nord-Ovest
1,3,12,0,12,12093,012093,Luvinate,,0,Varese,-,Varese,VA,Provincia,Lombardia,Nord-Ovest
1,3,12,0,12,12095,012095,Malgesso,,0,Varese,-,Varese,VA,Provincia,Lombardia,Nord-Ovest
1,3,12,0,12,12096,012096,Malnate,,0,Varese,-,Varese,VA,Provincia,Lombardia,Nord-Ovest
1,3,12,0,12,12097,012097,Marchirolo,,0,Varese,-,Varese,VA,Provincia,Lombardia,Nord-Ovest
1,3,12,0,12,12098,012098,Marnate,,0,Varese,-,Varese,VA,Provincia,Lombardia,Nord-Ovest
1,3,12,0,12,12099,012099,Marzio,,0,Varese,-,Varese,VA,Provincia,Lombardia,Nord-Ovest
1,3,12,0,12,12100,012100,Masciago Primo,,0,Varese,-,Varese,VA,Provincia,Lombardia,Nord-Ovest
1,3,12,0,12,12101,012101,Mercallo,,0,Varese,-,Varese,VA,Provincia,Lombardia,Nord-Ovest
1,3,12,0,12,12102,012102,Mesenzana,,0,Varese,-,Varese,VA,Provincia,Lombardia,Nord-Ovest
